resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,rank
15246,617,235,6,3,14,8,8,8,0,54,0,0,0
15247,617,259,37,29,24,9,9,9,0,54,0,0,0
15248,617,332,58,16,21,10,10,10,0,54,0,0,0
15249,617,262,58,17,19,11,11,11,0,54,0,0,0
15250,617,243,34,9,9,12,12,12,0,54,0,0,0
15251,617,306,66,20,13,13,13,13,0,54,0,0,0
15252,617,289,58,12,22,14,14,14,0,54,0,0,0
15253,617,304,1,7,3,15,15,15,0,53,0,0,0
15254,617,307,80,25,20,0,0,16,0,44,0,0,0
15255,617,329,37,15,12,0,0,17,0,34,0,0,0
15256,617,182,66,21,15,0,0,18,0,33,0,0,0
15257,617,223,66,19,18,0,0,19,0,30,0,0,0
15258,617,250,63,24,5,0,0,20,0,17,0,0,0
15259,617,298,80,26,23,0,0,21,0,14,0,0,0
15260,617,313,57,28,17,0,0,22,0,10,0,0,0
15261,617,290,34,11,16,0,0,23,0,6,0,0,0
15262,617,232,6,4,7,0,0,24,0,2,0,0,0
15263,617,231,37,27,0,0,0,25,0,0,0,0,0
15264,618,309,1,8,2,1,1,1,9,80,59:04.1,7144083,0
15265,618,224,32,1,5,2,2,2,6,80,32.734,7176817,0
15266,618,262,58,17,14,3,3,3,4,80,34.505,7178588,0
15267,618,306,66,20,16,4,4,4,3,80,36.514,7180597,0
15268,618,328,25,5,9,5,5,5,2,79,0,0,0
15269,618,307,80,25,22,6,6,6,1,79,0,0,0
15270,618,231,37,27,15,7,7,7,0,78,0,0,0
15271,618,199,34,10,4,8,8,8,0,78,0,0,0
15272,618,305,63,23,12,9,9,9,0,78,0,0,0
15273,618,278,25,29,11,10,10,10,0,77,0,0,0
15274,618,290,34,11,10,11,11,11,0,77,0,0,0
15275,618,243,34,9,18,12,12,12,0,76,0,0,0
15276,618,304,1,7,7,13,13,13,0,75,0,0,0
15277,618,314,80,26,24,14,14,14,0,75,0,0,0
15278,618,232,6,4,20,15,15,15,0,75,0,0,0
15279,618,289,58,12,17,16,16,16,0,73,0,0,0
15280,618,332,58,16,13,17,17,17,0,73,0,0,0
15281,618,250,63,24,19,18,18,18,0,72,0,0,0
15282,618,197,37,18,23,0,0,19,0,71,0,0,0
15283,618,313,57,28,26,0,0,20,0,68,0,0,0
15284,618,182,66,21,8,0,0,21,0,62,0,0,0
15285,618,222,1,0,3,0,0,22,0,32,0,0,0
15286,618,327,25,6,6,0,0,23,0,32,0,0,0
15287,618,329,37,15,21,0,0,24,0,20,0,0,0
15288,618,238,32,2,1,0,0,25,0,16,0,0,0
15289,618,320,66,19,25,0,0,26,0,5,0,0,0
15290,619,238,32,2,1,1,1,1,9,59,41:15.8,6075779,0
15291,619,231,37,27,4,2,2,2,6,59,0.668,6076447,0
15292,619,199,34,10,2,3,3,3,4,59,22.93,6098709,0
15293,619,304,1,7,8,4,4,4,3,59,50.226,6126005,0
15294,619,309,1,8,7,5,5,5,2,59,+1:20.367,6156146,0
15295,619,224,32,1,3,6,6,6,1,59,+1:47.945,6183724,0
15296,619,235,80,26,23,7,7,7,0,58,0,0,0
15297,619,223,66,19,15,8,8,8,0,58,0,0,0
15298,619,306,66,20,14,9,9,9,0,58,0,0,0
15299,619,329,37,15,26,10,10,10,0,58,0,0,0
15300,619,197,37,18,17,11,11,11,0,57,0,0,0
15301,619,307,80,25,19,12,12,12,0,57,0,0,0
15302,619,289,58,12,18,13,13,13,0,57,0,0,0
15303,619,332,58,16,20,14,14,14,0,57,0,0,0
15304,619,262,58,17,22,15,15,15,0,55,0,0,0
15305,619,232,6,4,11,16,16,16,0,55,0,0,0
15306,619,290,34,11,25,0,0,17,0,52,0,0,0
15307,619,222,1,0,10,0,0,18,0,39,0,0,0
15308,619,200,63,30,16,0,0,19,0,35,0,0,0
15309,619,182,66,21,21,0,0,20,0,35,0,0,0
15310,619,305,63,23,6,0,0,21,0,34,0,0,0
15311,619,250,63,24,9,0,0,22,0,32,0,0,0
15312,619,187,34,9,24,0,0,23,0,7,0,0,0
15313,619,312,58,31,13,0,0,24,0,5,0,0,0
15314,619,313,57,28,27,0,0,25,0,0,0,0,0
15315,619,328,25,5,5,0,0,26,0,0,0,0,0
15316,619,278,25,29,12,0,0,27,0,0,0,0,0
15317,619,327,25,6,0,0,0,28,0,0,0,0,0
15318,620,328,25,21,2,1,1,1,9,95,57:59.1,7079100,0
15319,620,304,1,17,4,2,2,2,6,95,25.96,7105060,0
15320,620,235,6,8,8,3,3,3,4,95,59.39,7138490,0
15321,620,223,6,9,6,4,4,4,3,95,+1:06.72,7145820,0
15322,620,314,63,19,11,5,5,5,2,95,+1:09.11,7148210,0
15323,620,238,37,14,10,6,6,6,1,94,0,0,0
15324,620,199,34,2,1,7,7,7,0,93,0,0,0
15325,620,280,37,23,15,8,8,8,0,93,0,0,0
15326,620,307,66,3,13,9,9,9,0,93,0,0,0
15327,620,337,66,7,19,10,10,10,0,93,0,0,0
15328,620,182,37,15,22,11,11,11,0,93,0,0,0
15329,620,224,32,11,5,0,0,12,0,61,0,0,0
15330,620,327,25,22,17,0,0,13,0,59,0,0,0
15331,620,317,66,4,7,0,0,14,0,59,0,0,0
15332,620,309,1,18,3,0,0,15,0,49,0,0,0
15333,620,207,6,10,9,0,0,16,0,20,0,0,0
15334,620,333,63,20,14,0,0,17,0,11,0,0,0
15335,620,289,34,1,16,0,0,18,0,11,0,0,0
15336,620,338,32,12,20,0,0,19,0,8,0,0,0
15337,620,320,66,5,18,0,0,20,0,1,0,0,0
15338,620,339,66,6,21,0,0,21,0,1,0,0,0
15339,620,278,82,16,12,0,0,22,0,0,0,0,0
15340,621,304,1,12,5,1,1,1,9,79,45:49.1,6349100,0
15341,621,224,32,8,3,2,2,2,6,79,14.1,6363200,0
15342,621,309,1,14,12,3,3,3,4,79,25.8,6374900,0
15343,621,207,6,7,6,4,4,4,3,79,38.5,6387600,0
15344,621,238,37,3,9,5,5,5,2,79,49,6398100,0
15345,621,289,34,19,14,6,6,6,1,78,0,0,0
15346,621,182,37,4,21,7,7,7,0,78,0,0,0
15347,621,235,6,5,7,8,8,8,0,78,0,0,0
15348,621,327,25,2,8,9,9,9,0,78,0,0,0
15349,621,338,32,9,19,10,10,10,0,78,0,0,0
15350,621,280,37,21,22,11,11,11,0,78,0,0,0
15351,621,223,6,6,2,12,12,12,0,77,0,0,0
15352,621,243,37,25,25,13,13,13,0,77,0,0,0
15353,621,337,66,24,23,14,14,14,0,76,0,0,0
15354,621,278,82,15,13,15,15,15,0,76,0,0,0
15355,621,340,63,27,26,16,16,16,0,73,0,0,0
15356,621,250,37,22,24,17,17,17,0,73,0,0,0
15357,621,307,66,23,16,0,0,18,0,70,0,0,0
15358,621,333,63,18,20,0,0,19,0,69,0,0,0
15359,621,320,66,11,18,0,0,20,0,65,0,0,0
15360,621,306,66,10,11,0,0,21,0,61,0,0,0
15361,621,328,25,1,1,0,0,22,0,45,0,0,0
15362,621,305,63,17,4,0,0,23,0,28,0,0,0
15363,621,199,34,20,15,0,0,24,0,27,0,0,0
15364,621,314,63,16,10,0,0,25,0,9,0,0,0
15365,621,293,32,26,17,0,0,26,0,2,0,0,0
15366,622,224,32,5,3,1,1,1,9,90,03:41.2,7421200,0
15367,622,235,6,4,1,2,2,2,6,90,18.92,7440120,0
15368,622,223,6,6,8,3,3,3,4,89,0,0,0
15369,622,333,63,26,13,4,4,4,3,89,0,0,0
15370,622,309,1,20,11,5,5,5,2,89,0,0,0
15371,622,250,37,29,16,6,6,6,1,89,0,0,0
15372,622,290,34,22,14,7,7,7,0,88,0,0,0
15373,622,314,63,12,18,8,8,8,0,88,0,0,0
15374,622,338,32,21,24,9,9,9,0,87,0,0,0
15375,622,289,34,18,23,10,10,10,0,86,0,0,0
15376,622,280,37,14,19,11,11,11,0,86,0,0,0
15377,622,328,25,1,4,0,0,12,0,69,0,0,0
15378,622,278,82,9,6,0,0,13,0,66,0,0,0
15379,622,327,25,3,12,0,0,14,0,65,0,0,0
15380,622,320,66,8,21,0,0,15,0,65,0,0,0
15381,622,304,1,11,2,0,0,16,0,48,0,0,0
15382,622,307,66,25,20,0,0,17,0,38,0,0,0
15383,622,317,66,10,10,0,0,18,0,24,0,0,0
15384,622,207,6,7,5,0,0,19,0,23,0,0,0
15385,622,305,63,15,15,0,0,20,0,20,0,0,0
15386,622,238,37,2,9,0,0,21,0,16,0,0,0
15387,622,243,37,16,17,0,0,22,0,15,0,0,0
15388,622,306,66,19,7,0,0,23,0,9,0,0,0
15389,622,182,37,24,25,0,0,24,0,7,0,0,0
15390,622,339,66,28,22,0,0,25,0,6,0,0,0
15391,622,329,37,23,0,0,0,26,0,0,0,0,0
15392,623,306,66,17,4,1,1,1,9,80,26:55.3,8815300,0
15393,623,235,6,6,2,2,2,2,6,80,38.2,8853500,0
15394,623,224,32,8,1,3,3,3,4,79,0,0,0
15395,623,328,25,1,8,4,4,4,3,78,0,0,0
15396,623,312,1,15,10,5,5,5,2,77,0,0,0
15397,623,278,82,16,6,6,6,6,1,77,0,0,0
15398,623,333,63,12,18,7,7,7,0,77,0,0,0
15399,623,337,66,26,17,8,8,8,0,77,0,0,0
15400,623,290,34,21,21,9,9,9,0,77,0,0,0
15401,623,243,37,27,25,10,10,10,0,77,0,0,0
15402,623,238,37,3,15,11,11,11,0,76,0,0,0
15403,623,289,34,20,20,12,12,12,0,76,0,0,0
15404,623,329,37,5,23,13,13,13,0,76,0,0,0
15405,623,338,32,9,14,14,14,14,0,75,0,0,0
15406,623,304,1,14,7,15,15,15,0,74,0,0,0
15407,623,182,37,4,22,16,16,16,0,74,0,0,0
15408,623,250,37,23,24,17,17,17,0,72,0,0,0
15409,623,327,25,2,12,0,0,18,0,70,0,0,0
15410,623,280,37,22,9,0,0,19,0,58,0,0,0
15411,623,223,6,7,3,0,0,20,0,51,0,0,0
15412,623,305,63,11,11,0,0,21,0,48,0,0,0
15413,623,307,66,19,20,0,0,22,0,47,0,0,0
15414,623,314,63,10,13,0,0,23,0,31,0,0,0
15415,623,320,66,18,5,0,0,24,0,27,0,0,0
15416,623,317,66,28,16,0,0,25,0,16,0,0,0
15417,624,224,32,32,1,1,1,1,9,85,44:07.3,6247300,0
15418,624,327,25,8,5,2,2,2,6,85,26.6,6273900,0
15419,624,304,1,9,3,3,3,3,4,85,58.1,6305400,0
15420,624,305,63,34,8,4,4,4,3,85,+1:12.0,6319300,0
15421,624,250,37,16,11,5,5,5,2,84,0,0,0
15422,624,278,82,5,13,6,6,6,1,84,0,0,0
15423,624,309,1,10,7,7,7,7,0,83,0,0,0
15424,624,307,66,25,15,8,8,8,0,83,0,0,0
15425,624,238,37,11,14,9,9,9,0,83,0,0,0
15426,624,337,66,27,23,10,10,10,0,83,0,0,0
15427,624,243,37,6,20,11,11,11,0,83,0,0,0
15428,624,182,37,12,25,12,12,12,0,82,0,0,0
15429,624,199,34,19,9,13,13,13,0,81,0,0,0
15430,624,338,32,33,12,14,14,14,0,79,0,0,0
15431,624,289,34,17,16,0,0,15,0,73,0,0,0
15432,624,280,37,15,19,0,0,16,0,59,0,0,0
15433,624,223,6,30,2,0,0,17,0,57,0,0,0
15434,624,333,63,36,10,0,0,18,0,55,0,0,0
15435,624,330,81,22,24,0,0,19,0,54,0,0,0
15436,624,235,6,29,4,0,0,20,0,47,0,0,0
15437,624,329,37,14,22,0,0,21,0,31,0,0,0
15438,624,290,34,18,18,0,0,22,0,28,0,0,0
15439,624,320,66,24,17,0,0,23,0,27,0,0,0
15440,624,306,66,23,6,0,0,24,0,15,0,0,0
15441,624,314,63,35,21,0,0,25,0,11,0,0,0
15442,625,328,25,4,3,1,1,1,9,38,52:22.5,6742500,0
15443,625,224,32,1,8,2,2,2,6,38,27.7,6770200,0
15444,625,278,82,9,1,3,3,3,4,38,31.9,6774400,0
15445,625,327,25,7,7,4,4,4,3,38,49.3,6791800,0
15446,625,238,37,12,9,5,5,5,2,38,56.8,6799300,0
15447,625,305,63,26,10,6,6,6,1,38,+1:36.1,6838600,0
15448,625,304,1,2,2,7,7,7,0,38,+1:48.1,6850600,0
15449,625,290,34,19,14,8,8,8,0,38,+2:25.1,6887600,0
15450,625,312,1,11,13,9,9,9,0,38,+2:55.5,6918000,0
15451,625,289,34,18,20,10,10,10,0,38,+2:59.5,6922000,0
15452,625,235,6,3,4,11,11,11,0,37,0,0,0
15453,625,199,34,20,17,12,12,12,0,37,0,0,0
15454,625,330,6,30,19,13,13,13,0,37,0,0,0
15455,625,333,63,28,12,14,14,14,0,37,0,0,0
15456,625,306,66,5,24,15,15,15,0,37,0,0,0
15457,625,243,37,10,15,16,16,16,0,37,0,0,0
15458,625,314,63,27,5,17,17,17,0,36,0,0,0
15459,625,338,32,6,22,18,18,18,0,34,0,0,0
15460,625,329,37,15,23,19,19,19,0,33,0,0,0
15461,625,221,25,8,16,0,0,20,0,33,0,0,0
15462,625,317,66,24,18,0,0,21,0,25,0,0,0
15463,625,250,37,17,11,0,0,22,0,18,0,0,0
15464,625,337,66,25,6,0,0,23,0,8,0,0,0
15465,625,182,37,14,21,0,0,24,0,4,0,0,0
15466,625,293,32,29,0,0,0,25,0,0,0,0,0
15467,626,224,32,8,2,1,1,1,9,76,47:50.2,6470200,0
15468,626,328,25,1,4,2,2,2,6,76,4.1,6474300,0
15469,626,309,1,19,3,3,3,3,4,76,+1:12.5,6542700,0
15470,626,278,82,17,17,4,4,4,3,75,0,0,0
15471,626,304,1,18,11,5,5,5,2,75,0,0,0
15472,626,232,6,6,9,6,6,6,1,75,0,0,0
15473,626,238,37,3,8,7,7,7,0,74,0,0,0
15474,626,199,34,27,10,8,8,8,0,73,0,0,0
15475,626,182,37,4,19,9,9,9,0,73,0,0,0
15476,626,243,37,33,25,10,10,10,0,71,0,0,0
15477,626,306,66,11,6,11,11,11,0,70,0,0,0
15478,626,290,34,28,22,12,12,12,0,69,0,0,0
15479,626,329,37,31,23,13,13,13,0,69,0,0,0
15480,626,314,63,22,5,0,0,14,0,64,0,0,0
15481,626,327,25,2,12,0,0,15,0,60,0,0,0
15482,626,338,32,9,15,0,0,16,0,59,0,0,0
15483,626,235,6,5,1,0,0,17,0,49,0,0,0
15484,626,289,34,26,21,0,0,18,0,47,0,0,0
15485,626,250,37,25,13,0,0,19,0,39,0,0,0
15486,626,262,66,14,14,0,0,20,0,36,0,0,0
15487,626,305,63,21,7,0,0,21,0,31,0,0,0
15488,626,293,32,29,24,0,0,22,0,21,0,0,0
15489,626,330,81,30,18,0,0,23,0,9,0,0,0
15490,626,280,83,24,26,0,0,24,0,7,0,0,0
15491,626,320,66,12,16,0,0,25,0,5,0,0,0
15492,626,333,63,23,20,0,0,26,0,3,0,0,0
15493,627,235,6,4,1,1,1,1,9,14,42:12.3,6132300,0
15494,627,223,6,9,7,2,2,2,6,14,48.3,6180600,0
15495,627,238,37,10,4,3,3,3,4,14,+1:06.7,6199000,0
15496,627,307,66,17,18,4,4,4,3,14,+2:20.2,6272500,0
15497,627,312,1,5,19,5,5,5,2,14,+2:35.7,6288000,0
15498,627,289,34,11,15,6,6,6,1,14,+2:59.6,6311900,0
15499,627,290,34,26,21,7,7,7,0,14,+3:00.1,6312400,0
15500,627,329,37,28,27,8,8,8,0,14,+5:10.7,6443000,0
15501,627,306,66,6,13,9,9,9,0,14,+5:20.2,6452500,0
15502,627,327,25,7,5,10,10,10,0,14,+5:43.7,6476000,0
15503,627,328,25,1,2,11,11,11,0,13,0,0,0
15504,627,232,6,19,22,12,12,12,0,13,0,0,0
15505,627,333,63,16,20,13,13,13,0,13,0,0,0
15506,627,314,63,15,12,14,14,14,0,13,0,0,0
15507,627,278,82,8,8,15,15,15,0,13,0,0,0
15508,627,250,37,21,11,0,0,16,0,11,0,0,0
15509,627,224,32,2,3,0,0,17,0,10,0,0,0
15510,627,280,37,20,9,0,0,18,0,10,0,0,0
15511,627,304,1,3,10,0,0,19,0,8,0,0,0
15512,627,305,63,14,16,0,0,20,0,8,0,0,0
15513,627,199,34,12,6,0,0,21,0,6,0,0,0
15514,627,243,37,22,14,0,0,22,0,6,0,0,0
15515,627,338,32,25,23,0,0,23,0,6,0,0,0
15516,627,182,37,23,24,0,0,24,0,4,0,0,0
15517,627,321,81,27,25,0,0,25,0,4,0,0,0
15518,627,293,32,29,26,0,0,26,0,4,0,0,0
15519,627,317,66,18,17,0,0,27,0,3,0,0,0
15520,628,224,32,31,1,1,1,1,9,54,29:16.7,5356660,0
15521,628,304,1,12,7,2,2,2,6,54,1.18,5357840,0
15522,628,309,1,14,4,3,3,3,4,54,36.53,5393190,0
15523,628,305,63,25,12,4,4,4,3,54,44.76,5401420,0
15524,628,278,82,10,6,5,5,5,2,54,45.64,5402300,0
15525,628,307,66,9,10,6,6,6,1,54,+1:01.19,5417850,0
15526,628,328,25,1,3,7,7,7,0,54,+1:09.09,5425750,0
15527,628,306,66,7,21,8,8,8,0,54,+1:21.45,5438110,0
15528,628,327,25,2,20,9,9,9,0,53,0,0,0
15529,628,182,37,4,22,10,10,10,0,53,0,0,0
15530,628,314,63,24,8,11,11,11,0,52,0,0,0
15531,628,238,37,5,11,12,12,12,0,52,0,0,0
15532,628,320,66,6,16,13,13,13,0,51,0,0,0
15533,628,333,63,11,13,14,14,14,0,51,0,0,0
15534,628,243,37,27,17,0,0,15,0,48,0,0,0
15535,628,250,37,23,18,0,0,16,0,46,0,0,0
15536,628,330,81,15,23,0,0,17,0,45,0,0,0
15537,628,289,34,16,14,0,0,18,0,36,0,0,0
15538,628,290,34,28,15,0,0,19,0,31,0,0,0
15539,628,329,37,3,24,0,0,20,0,24,0,0,0
15540,628,296,84,29,25,0,0,21,0,22,0,0,0
15541,628,235,6,18,9,0,0,22,0,20,0,0,0
15542,628,199,34,17,5,0,0,23,0,14,0,0,0
15543,628,223,6,19,2,0,0,24,0,13,0,0,0
15544,628,338,32,21,19,0,0,25,0,6,0,0,0
15545,629,224,32,6,4,1,1,1,9,55,29:58.4,5398400,0
15546,629,305,63,10,9,2,2,2,6,55,14.5,5412900,0
15547,629,304,1,14,5,3,3,3,4,55,23.8,5422200,0
15548,629,309,1,15,8,4,4,4,3,55,35.7,5434100,0
15549,629,289,34,28,13,5,5,5,2,55,+1:05.6,5464000,0
15550,629,320,66,23,12,6,6,6,1,55,+1:21.9,5480300,0
15551,629,207,6,3,7,7,7,7,0,54,0,0,0
15552,629,306,66,21,16,8,8,8,0,54,0,0,0
15553,629,238,37,19,24,9,9,9,0,54,0,0,0
15554,629,329,37,16,25,10,10,10,0,54,0,0,0
15555,629,307,66,22,17,11,11,11,0,52,0,0,0
15556,629,317,66,24,10,12,12,12,0,51,0,0,0
15557,629,182,37,18,20,13,13,13,0,50,0,0,0
15558,629,235,6,4,1,0,0,14,0,46,0,0,0
15559,629,278,82,20,2,0,0,15,0,38,0,0,0
15560,629,333,63,9,21,0,0,16,0,33,0,0,0
15561,629,290,34,29,19,0,0,17,0,20,0,0,0
15562,629,341,63,7,22,0,0,18,0,20,0,0,0
15563,629,314,63,8,15,0,0,19,0,20,0,0,0
15564,629,223,6,5,4,0,0,20,0,16,0,0,0
15565,629,250,37,26,18,0,0,21,0,15,0,0,0
15566,629,199,34,30,11,0,0,22,0,14,0,0,0
15567,629,327,25,2,14,0,0,23,0,14,0,0,0
15568,629,330,81,11,23,0,0,24,0,6,0,0,0
15569,629,328,25,1,3,0,0,25,0,0,0,0,0
15570,629,280,37,25,0,0,0,26,0,0,0,0,0
15571,629,321,81,12,0,0,0,27,0,0,0,0,0
15572,630,328,25,1,5,1,1,1,9,80,43:17.1,6197100,0
15573,630,309,1,19,1,2,2,2,6,80,48.2,6245300,0
15574,630,304,1,18,2,3,3,3,4,80,54.6,6251700,0
15575,630,199,34,8,9,4,4,4,3,80,+1:00.7,6257800,0
15576,630,223,6,11,7,5,5,5,2,80,+1:07.0,6264100,0
15577,630,278,82,4,10,6,6,6,1,79,0,0,0
15578,630,314,63,22,13,7,7,7,0,79,0,0,0
15579,630,289,34,7,17,8,8,8,0,79,0,0,0
15580,630,250,37,29,18,9,9,9,0,78,0,0,0
15581,630,307,66,15,14,10,10,10,0,78,0,0,0
15582,630,224,32,5,4,11,11,11,0,78,0,0,0
15583,630,235,6,10,8,12,12,12,0,76,0,0,0
15584,630,280,37,28,21,13,13,13,0,73,0,0,0
15585,630,317,32,6,16,0,0,14,0,65,0,0,0
15586,630,182,37,26,19,0,0,15,0,64,0,0,0
15587,630,238,37,25,3,0,0,16,0,61,0,0,0
15588,630,329,37,27,24,0,0,17,0,59,0,0,0
15589,630,327,25,2,6,0,0,18,0,51,0,0,0
15590,630,320,66,16,12,0,0,19,0,25,0,0,0
15591,630,342,37,33,22,0,0,20,0,24,0,0,0
15592,630,306,66,14,20,0,0,21,0,21,0,0,0
15593,630,343,66,17,23,0,0,22,0,20,0,0,0
15594,630,290,34,9,11,0,0,23,0,5,0,0,0
15595,630,333,63,23,15,0,0,24,0,2,0,0,0
15596,631,328,25,1,1,1,1,1,9,59,41:45.4,6105354,0
15597,631,327,25,2,4,2,2,2,6,59,32.268,6137622,0
15598,631,304,1,19,3,3,3,3,4,59,37.528,6142882,0
15599,631,238,37,4,26,4,4,4,3,59,+1:22.516,6187870,0
15600,631,235,6,7,12,5,5,5,2,59,+1:23.119,6188473,0
15601,631,207,6,9,10,6,6,6,1,58,0,0,0
15602,631,221,25,3,11,7,7,7,0,58,0,0,0
15603,631,223,6,8,6,8,8,8,0,58,0,0,0
15604,631,222,1,21,8,9,9,9,0,58,0,0,0
15605,631,317,32,12,16,10,10,10,0,57,0,0,0
15606,631,289,34,28,27,11,11,11,0,57,0,0,0
15607,631,344,63,34,22,12,12,12,0,57,0,0,0
15608,631,329,37,6,20,13,13,13,0,57,0,0,0
15609,631,280,37,26,21,14,14,14,0,57,0,0,0
15610,631,278,82,18,7,15,15,15,0,57,0,0,0
15611,631,342,37,33,20,16,16,16,0,57,0,0,0
15612,631,305,63,23,14,17,17,17,0,56,0,0,0
15613,631,309,1,20,2,18,18,18,0,54,0,0,0
15614,631,182,37,5,25,19,19,19,0,49,0,0,0
15615,631,250,37,27,15,0,0,20,0,48,0,0,0
15616,631,320,66,14,28,0,0,21,0,47,0,0,0
15617,631,307,66,16,17,0,0,22,0,44,0,0,0
15618,631,338,32,11,30,0,0,23,0,44,0,0,0
15619,631,290,34,30,13,0,0,24,0,43,0,0,0
15620,631,306,66,17,18,0,0,25,0,40,0,0,0
15621,631,312,66,15,24,0,0,26,0,34,0,0,0
15622,631,199,34,29,5,0,0,27,0,31,0,0,0
15623,631,333,63,25,19,0,0,28,0,25,0,0,0
15624,631,314,63,24,31,0,0,29,0,22,0,0,0
15625,631,224,32,10,9,0,0,30,0,17,0,0,0
15626,631,321,81,31,29,0,0,31,0,8,0,0,0
15627,632,207,6,6,4,1,1,1,9,79,47:35.5,6455500,0
15628,632,328,25,9,1,2,2,2,6,79,20.9,6476400,0
15629,632,223,6,5,3,3,3,3,4,79,31.4,6486900,0
15630,632,317,180,3,14,4,4,4,3,79,+1:09.4,6524900,0
15631,632,278,82,19,2,5,5,5,2,78,0,0,0
15632,632,304,1,11,7,6,6,6,1,78,0,0,0
15633,632,312,63,28,17,7,7,7,0,78,0,0,0
15634,632,235,6,4,8,8,8,8,0,78,0,0,0
15635,632,289,34,14,19,9,9,9,0,77,0,0,0
15636,632,238,200,7,13,10,10,10,0,77,0,0,0
15637,632,280,200,22,18,11,11,11,0,77,0,0,0
15638,632,243,63,21,15,12,12,12,0,77,0,0,0
15639,632,333,199,8,22,13,13,13,0,75,0,0,0
15640,632,224,180,2,5,0,0,14,0,58,0,0,0
15641,632,341,63,20,6,0,0,15,0,56,0,0,0
15642,632,327,25,10,9,0,0,16,0,45,0,0,0
15643,632,307,66,27,24,0,0,17,0,42,0,0,0
15644,632,345,66,16,10,0,0,18,0,33,0,0,0
15645,632,293,34,15,16,0,0,19,0,31,0,0,0
15646,632,346,66,17,12,0,0,20,0,31,0,0,0
15647,632,340,200,24,21,0,0,21,0,30,0,0,0
15648,632,334,34,25,20,0,0,22,0,22,0,0,0
15649,632,320,1,12,11,0,0,23,0,7,0,0,0
15650,632,347,1,23,23,0,0,24,0,5,0,0,0
15651,632,339,200,26,25,0,0,25,0,5,0,0,0
15652,633,328,25,11,4,1,1,1,9,75,49:03.4,6543400,0
15653,633,235,6,4,1,2,2,2,6,75,3.4,6546800,0
15654,633,278,82,20,3,3,3,3,4,75,58.1,6601500,0
15655,633,345,66,14,5,4,4,4,3,75,+1:17.9,6621300,0
15656,633,304,1,9,9,5,5,5,2,75,+1:27.0,6630400,0
15657,633,306,82,21,6,6,6,6,1,74,0,0,0
15658,633,327,25,12,12,7,7,7,0,74,0,0,0
15659,633,320,1,10,7,8,8,8,0,73,0,0,0
15660,633,314,34,8,21,9,9,9,0,72,0,0,0
15661,633,307,66,16,17,10,10,10,0,71,0,0,0
15662,633,341,63,24,22,11,11,11,0,67,0,0,0
15663,633,317,180,3,16,0,0,12,0,58,0,0,0
15664,633,224,180,2,14,0,0,13,0,54,0,0,0
15665,633,280,200,27,11,0,0,14,0,53,0,0,0
15666,633,207,6,6,8,0,0,15,0,50,0,0,0
15667,633,339,200,19,20,0,0,16,0,46,0,0,0
15668,633,238,200,18,13,0,0,18,0,24,0,0,0
15669,633,223,6,5,2,0,0,19,0,13,0,0,0
15670,633,243,63,25,19,0,0,20,0,9,0,0,0
15671,633,346,66,15,15,0,0,21,0,5,0,0,0
15672,633,289,34,7,10,0,0,22,0,5,0,0,0
15673,634,328,25,11,1,1,1,1,9,80,52:21.3,6741300,0
15674,634,238,200,17,6,2,2,2,6,80,25.6,6766900,0
15675,634,235,6,4,2,3,3,3,4,80,53.3,6794600,0
15676,634,304,1,9,6,4,4,4,3,80,+ 1:06.7,6808000,0
15677,634,224,180,1,17,5,5,5,2,79,0,0,0
15678,634,243,63,24,16,6,6,6,1,79,0,0,0
15679,634,341,63,22,10,7,7,7,0,79,0,0,0
15680,634,280,200,27,13,8,8,8,0,77,0,0,0
15681,634,345,66,15,5,9,9,9,0,76,0,0,0
15682,634,314,34,8,18,10,10,10,0,76,0,0,0
15683,634,346,66,14,3,0,0,11,0,58,0,0,0
15684,634,306,82,21,7,0,0,12,0,47,0,0,0
15685,634,278,82,20,4,0,0,13,0,45,0,0,0
15686,634,223,6,5,11,0,0,14,0,24,0,0,0
15687,634,320,1,10,14,0,0,15,0,22,0,0,0
15688,634,317,180,2,12,0,0,16,0,21,0,0,0
15689,634,327,25,12,15,0,0,17,0,5,0,0,0
15690,634,289,34,7,9,0,0,18,0,1,0,0,0
15691,634,307,66,16,0,0,0,19,0,0,0,0,0
15692,634,207,6,6,0,0,0,20,0,0,0,0,0
15693,634,339,200,18,0,0,0,21,0,0,0,0,0
15694,634,342,200,28,0,0,0,22,0,0,0,0,0
15695,635,235,6,2,1,1,1,1,9,70,56:20.0,6980000,0
15696,635,345,66,8,2,2,2,2,6,70,7.99,6987990,0
15697,635,223,6,3,4,3,3,3,4,69,0,0,0
15698,635,238,200,16,13,4,4,4,3,68,0,0,0
15699,635,341,63,23,7,5,5,5,2,68,0,0,0
15700,635,346,66,9,8,6,6,6,1,68,0,0,0
15701,635,307,66,10,9,7,7,7,0,66,0,0,0
15702,635,298,63,30,21,8,8,8,0,65,0,0,0
15703,635,306,82,21,11,9,9,9,0,65,0,0,0
15704,635,289,34,24,16,10,10,10,0,65,0,0,0
15705,635,328,25,5,3,11,11,11,0,65,0,0,0
15706,635,304,1,26,14,12,12,12,0,63,0,0,0
15707,635,280,200,31,15,0,0,13,0,62,0,0,0
15708,635,342,200,22,24,0,0,14,0,60,0,0,0
15709,635,320,1,28,23,0,0,15,0,60,0,0,0
